Timestamp,Tag1,Tag2,Distance_ft,Delta_s
4.17.2026 15:11:53,T0,T1,0.8ft,0.05s
4.17.2026 15:11:53,T0,T2,8.0ft,0.05s
4.17.2026 15:11:53,T1,T2,8.7ft,0.05s
4.17.2026 15:11:53,T0,T1,0.8ft,0.05s
4.17.2026 15:11:53,T0,T2,8.0ft,0.05s
4.17.2026 15:11:53,T1,T2,8.8ft,0.05s
4.17.2026 15:11:54,T0,T1,0.9ft,0.05s
4.17.2026 15:11:54,T0,T2,8.0ft,0.05s
4.17.2026 15:11:54,T1,T2,8.8ft,0.05s
4.17.2026 15:11:54,T0,T1,1.0ft,0.05s
4.17.2026 15:11:54,T0,T2,8.0ft,0.05s
4.17.2026 15:11:54,T1,T2,8.9ft,0.05s
4.17.2026 15:11:54,T0,T1,1.2ft,0.05s
4.17.2026 15:11:54,T0,T2,8.0ft,0.05s
4.17.2026 15:11:54,T1,T2,9.0ft,0.05s
4.17.2026 15:11:54,T0,T1,1.4ft,0.05s
4.17.2026 15:11:54,T0,T2,8.0ft,0.05s
4.17.2026 15:11:54,T1,T2,9.0ft,0.05s
4.17.2026 15:11:54,T0,T1,1.5ft,0.05s
4.17.2026 15:11:54,T0,T2,8.0ft,0.05s
4.17.2026 15:11:54,T1,T2,9.1ft,0.05s
4.17.2026 15:11:54,T0,T1,1.5ft,0.05s
4.17.2026 15:11:54,T0,T2,8.0ft,0.05s
4.17.2026 15:11:54,T1,T2,9.0ft,0.05s
4.17.2026 15:11:54,T0,T1,1.5ft,0.05s
4.17.2026 15:11:54,T0,T2,8.1ft,0.05s
4.17.2026 15:11:54,T1,T2,9.0ft,0.05s
4.17.2026 15:11:54,T0,T1,1.6ft,0.05s
4.17.2026 15:11:54,T0,T2,8.1ft,0.05s
4.17.2026 15:11:54,T1,T2,9.0ft,0.05s
4.17.2026 15:11:54,T0,T1,1.6ft,0.05s
4.17.2026 15:11:54,T0,T2,8.1ft,0.05s
4.17.2026 15:11:54,T1,T2,9.0ft,0.05s
4.17.2026 15:11:54,T0,T1,1.5ft,0.05s
4.17.2026 15:11:54,T0,T2,8.1ft,0.05s
4.17.2026 15:11:54,T1,T2,9.0ft,0.05s
4.17.2026 15:11:54,T0,T1,1.6ft,0.05s
4.17.2026 15:11:54,T0,T2,8.1ft,0.05s
4.17.2026 15:11:54,T1,T2,8.9ft,0.05s
4.17.2026 15:11:54,T0,T1,1.6ft,0.05s
4.17.2026 15:11:54,T0,T2,8.1ft,0.05s
4.17.2026 15:11:54,T1,T2,8.9ft,0.05s
4.17.2026 15:11:54,T0,T1,1.6ft,0.05s
4.17.2026 15:11:54,T0,T2,8.1ft,0.05s
4.17.2026 15:11:54,T1,T2,8.9ft,0.05s
4.17.2026 15:11:54,T0,T1,1.6ft,0.05s
4.17.2026 15:11:54,T0,T2,8.2ft,0.05s
4.17.2026 15:11:54,T1,T2,8.9ft,0.05s
4.17.2026 15:11:54,T0,T1,1.6ft,0.05s
4.17.2026 15:11:54,T0,T2,8.2ft,0.05s
4.17.2026 15:11:54,T1,T2,8.8ft,0.05s
4.17.2026 15:11:54,T0,T1,1.6ft,0.05s
4.17.2026 15:11:54,T0,T2,8.2ft,0.05s
4.17.2026 15:11:54,T1,T2,8.8ft,0.05s
4.17.2026 15:11:54,T0,T1,1.6ft,0.05s
4.17.2026 15:11:54,T0,T2,8.2ft,0.05s
4.17.2026 15:11:54,T1,T2,8.8ft,0.05s
4.17.2026 15:11:54,T0,T1,1.6ft,0.05s
4.17.2026 15:11:54,T0,T2,8.2ft,0.05s
4.17.2026 15:11:54,T1,T2,8.8ft,0.05s
4.17.2026 15:11:54,T0,T1,1.6ft,0.05s
4.17.2026 15:11:54,T0,T2,8.2ft,0.05s
4.17.2026 15:11:54,T1,T2,8.7ft,0.05s
4.17.2026 15:11:54,T0,T1,1.6ft,0.05s
4.17.2026 15:11:54,T0,T2,8.2ft,0.05s
4.17.2026 15:11:54,T1,T2,8.7ft,0.05s
4.17.2026 15:11:55,T0,T1,1.7ft,0.05s
4.17.2026 15:11:55,T0,T2,8.2ft,0.05s
4.17.2026 15:11:55,T1,T2,8.7ft,0.05s
4.17.2026 15:11:55,T0,T1,1.9ft,0.05s
4.17.2026 15:11:55,T0,T2,8.2ft,0.05s
4.17.2026 15:11:55,T1,T2,8.7ft,0.05s
4.17.2026 15:11:55,T0,T1,2.0ft,0.05s
