Timestamp,Tag1,Tag2,Distance_ft,Delta_s
4.24.2026 20:04:20,T0,T1,4.5ft,0.03s
4.24.2026 20:04:20,T0,T1,4.5ft,0.05s
4.24.2026 20:04:20,T0,T1,4.5ft,0.05s
4.24.2026 20:04:20,T0,T1,4.5ft,0.05s
4.24.2026 20:04:20,T0,T1,4.5ft,0.05s
4.24.2026 20:04:20,T0,T1,4.5ft,0.05s
4.24.2026 20:04:21,T0,T1,4.5ft,0.05s
4.24.2026 20:04:21,T0,T1,4.5ft,0.05s
4.24.2026 20:04:21,T0,T1,4.5ft,0.05s
4.24.2026 20:04:21,T0,T1,4.5ft,0.05s
4.24.2026 20:04:21,T0,T1,4.5ft,0.05s
4.24.2026 20:04:21,T0,T1,4.5ft,0.05s
4.24.2026 20:04:21,T0,T1,4.5ft,0.05s
4.24.2026 20:04:21,T0,T1,4.5ft,0.05s
4.24.2026 20:04:21,T0,T1,4.5ft,0.05s
4.24.2026 20:04:21,T0,T1,4.5ft,0.05s
4.24.2026 20:04:21,T0,T1,4.5ft,0.05s
4.24.2026 20:04:21,T0,T1,4.5ft,0.05s
4.24.2026 20:04:21,T0,T1,4.5ft,0.05s
4.24.2026 20:04:21,T0,T1,4.7ft,0.05s
4.24.2026 20:04:21,T0,T1,4.9ft,0.05s
4.24.2026 20:04:21,T0,T1,4.8ft,0.05s
4.24.2026 20:04:21,T0,T1,4.7ft,0.05s
4.24.2026 20:04:21,T0,T1,4.6ft,0.05s
4.24.2026 20:04:21,T0,T1,4.6ft,0.05s
4.24.2026 20:04:21,T0,T1,4.5ft,0.05s
4.24.2026 20:04:22,T0,T1,4.5ft,0.05s
4.24.2026 20:04:22,T0,T1,4.5ft,0.05s
4.24.2026 20:04:22,T0,T1,4.5ft,0.05s
4.24.2026 20:04:22,T0,T1,4.5ft,0.05s
4.24.2026 20:04:22,T0,T1,4.5ft,0.05s
4.24.2026 20:04:22,T0,T1,4.5ft,0.05s
4.24.2026 20:04:22,T0,T1,4.5ft,0.05s
4.24.2026 20:04:22,T0,T1,4.5ft,0.05s
4.24.2026 20:04:22,T0,T1,4.6ft,0.05s
4.24.2026 20:04:22,T0,T1,4.5ft,0.05s
4.24.2026 20:04:22,T0,T1,4.5ft,0.05s
4.24.2026 20:04:22,T0,T1,4.5ft,0.05s
4.24.2026 20:04:22,T0,T1,4.6ft,0.05s
4.24.2026 20:04:22,T0,T1,4.9ft,0.05s
4.24.2026 20:04:22,T0,T1,5.1ft,0.05s
4.24.2026 20:04:22,T0,T1,4.9ft,0.05s
4.24.2026 20:04:22,T0,T1,4.8ft,0.05s
4.24.2026 20:04:22,T0,T1,5.1ft,0.05s
4.24.2026 20:04:22,T0,T1,5.3ft,0.05s
4.24.2026 20:04:23,T0,T1,5.1ft,0.05s
4.24.2026 20:04:23,T0,T1,4.9ft,0.05s
4.24.2026 20:04:23,T0,T1,4.8ft,0.05s
4.24.2026 20:04:23,T0,T1,4.7ft,0.05s
4.24.2026 20:04:23,T0,T1,4.6ft,0.05s
4.24.2026 20:04:23,T0,T1,4.5ft,0.05s
4.24.2026 20:04:23,T0,T1,4.5ft,0.05s
4.24.2026 20:04:23,T0,T1,4.5ft,0.05s
4.24.2026 20:04:23,T0,T1,4.5ft,0.05s
4.24.2026 20:04:23,T0,T1,4.5ft,0.05s
4.24.2026 20:04:23,T0,T1,4.5ft,0.05s
4.24.2026 20:04:23,T0,T1,4.5ft,0.05s
4.24.2026 20:04:23,T0,T1,4.5ft,0.05s
4.24.2026 20:04:23,T0,T1,4.5ft,0.06s
4.24.2026 20:04:23,T0,T1,4.5ft,0.05s
4.24.2026 20:04:23,T0,T1,4.5ft,0.05s
4.24.2026 20:04:23,T0,T1,4.5ft,0.05s
4.24.2026 20:04:23,T0,T1,4.5ft,0.05s
4.24.2026 20:04:23,T0,T1,4.5ft,0.05s
4.24.2026 20:04:23,T0,T1,4.5ft,0.05s
4.24.2026 20:04:24,T0,T1,4.7ft,0.05s
4.24.2026 20:04:24,T0,T1,4.6ft,0.05s
4.24.2026 20:04:24,T0,T1,4.9ft,0.05s
4.24.2026 20:04:24,T0,T1,5.2ft,0.05s
4.24.2026 20:04:24,T0,T1,5.0ft,0.05s
4.24.2026 20:04:24,T0,T1,4.8ft,0.05s
4.24.2026 20:04:24,T0,T1,4.7ft,0.05s
4.24.2026 20:04:24,T0,T1,4.6ft,0.05s
4.24.2026 20:04:24,T0,T1,4.6ft,0.05s
