Timestamp,Tag1,Tag2,Distance_ft,Delta_s
4.24.2026 20:32:07,T0,T1,4.9ft,0.05s
4.24.2026 20:32:07,T0,T1,4.9ft,0.05s
4.24.2026 20:32:07,T0,T1,4.9ft,0.05s
4.24.2026 20:32:07,T0,T1,5.0ft,0.05s
4.24.2026 20:32:07,T0,T1,5.0ft,0.05s
4.24.2026 20:32:07,T0,T1,5.0ft,0.05s
4.24.2026 20:32:07,T0,T1,5.0ft,0.05s
4.24.2026 20:32:08,T0,T1,5.0ft,0.05s
4.24.2026 20:32:08,T0,T1,5.0ft,0.05s
4.24.2026 20:32:08,T0,T1,5.1ft,0.05s
4.24.2026 20:32:08,T0,T1,5.4ft,0.05s
4.24.2026 20:32:08,T0,T1,5.7ft,0.05s
4.24.2026 20:32:08,T0,T1,5.2ft,0.05s
4.24.2026 20:32:08,T0,T1,5.1ft,0.05s
4.24.2026 20:32:08,T0,T1,5.1ft,0.05s
4.24.2026 20:32:08,T0,T1,5.0ft,0.05s
4.24.2026 20:32:08,T0,T1,5.0ft,0.05s
4.24.2026 20:32:08,T0,T1,5.0ft,0.05s
4.24.2026 20:32:08,T0,T1,5.0ft,0.05s
4.24.2026 20:32:08,T0,T1,5.1ft,0.05s
4.24.2026 20:32:08,T0,T1,5.4ft,0.05s
4.24.2026 20:32:08,T0,T1,5.7ft,0.05s
4.24.2026 20:32:08,T0,T1,5.4ft,0.05s
4.24.2026 20:32:08,T0,T1,5.3ft,0.05s
4.24.2026 20:32:08,T0,T1,5.1ft,0.05s
4.24.2026 20:32:08,T0,T1,5.1ft,0.05s
4.24.2026 20:32:08,T0,T1,5.0ft,0.05s
4.24.2026 20:32:09,T0,T1,5.2ft,0.05s
4.24.2026 20:32:09,T0,T1,5.5ft,0.05s
4.24.2026 20:32:09,T0,T1,5.8ft,0.05s
4.24.2026 20:32:09,T0,T1,5.6ft,0.05s
4.24.2026 20:32:09,T0,T1,5.4ft,0.05s
4.24.2026 20:32:09,T0,T1,5.2ft,0.05s
4.24.2026 20:32:09,T0,T1,5.1ft,0.05s
4.24.2026 20:32:09,T0,T1,5.1ft,0.05s
4.24.2026 20:32:09,T0,T1,5.0ft,0.05s
4.24.2026 20:32:09,T0,T1,5.0ft,0.05s
4.24.2026 20:32:09,T0,T1,5.0ft,0.05s
4.24.2026 20:32:09,T0,T1,5.1ft,0.05s
4.24.2026 20:32:09,T0,T1,5.4ft,0.05s
4.24.2026 20:32:09,T0,T1,5.7ft,0.05s
4.24.2026 20:32:09,T0,T1,6.0ft,0.05s
4.24.2026 20:32:09,T0,T1,5.8ft,0.05s
4.24.2026 20:32:09,T0,T1,5.6ft,0.05s
4.24.2026 20:32:09,T0,T1,5.1ft,0.05s
4.24.2026 20:32:09,T0,T1,4.9ft,0.05s
4.24.2026 20:32:10,T0,T1,4.9ft,0.05s
4.24.2026 20:32:10,T0,T1,4.9ft,0.05s
4.24.2026 20:32:10,T0,T1,5.0ft,0.05s
4.24.2026 20:32:10,T0,T1,5.2ft,0.05s
4.24.2026 20:32:10,T0,T1,5.5ft,0.05s
4.24.2026 20:32:10,T0,T1,5.3ft,0.05s
4.24.2026 20:32:10,T0,T1,5.2ft,0.05s
4.24.2026 20:32:10,T0,T1,5.1ft,0.05s
4.24.2026 20:32:10,T0,T1,5.4ft,0.05s
4.24.2026 20:32:10,T0,T1,5.2ft,0.05s
4.24.2026 20:32:10,T0,T1,5.1ft,0.05s
4.24.2026 20:32:10,T0,T1,5.0ft,0.05s
4.24.2026 20:32:10,T0,T1,5.0ft,0.05s
4.24.2026 20:32:10,T0,T1,5.0ft,0.05s
4.24.2026 20:32:10,T0,T1,5.0ft,0.05s
4.24.2026 20:32:10,T0,T1,5.1ft,0.05s
4.24.2026 20:32:10,T0,T1,5.4ft,0.05s
4.24.2026 20:32:10,T0,T1,5.7ft,0.05s
4.24.2026 20:32:10,T0,T1,6.0ft,0.05s
4.24.2026 20:32:10,T0,T1,6.3ft,0.05s
4.24.2026 20:32:11,T0,T1,5.9ft,0.05s
4.24.2026 20:32:11,T0,T1,5.6ft,0.05s
4.24.2026 20:32:11,T0,T1,5.4ft,0.05s
4.24.2026 20:32:11,T0,T1,5.2ft,0.05s
4.24.2026 20:32:11,T0,T1,5.1ft,0.05s
4.24.2026 20:32:11,T0,T1,5.1ft,0.05s
4.24.2026 20:32:11,T0,T1,5.3ft,0.05s
4.24.2026 20:32:11,T0,T1,5.2ft,0.05s
4.24.2026 20:32:11,T0,T1,5.1ft,0.05s
4.24.2026 20:32:11,T0,T1,5.0ft,0.05s
4.24.2026 20:32:11,T0,T1,5.0ft,0.05s
4.24.2026 20:32:11,T0,T1,5.0ft,0.05s
4.24.2026 20:32:11,T0,T1,4.9ft,0.05s
4.24.2026 20:32:11,T0,T1,4.9ft,0.05s
4.24.2026 20:32:11,T0,T1,4.9ft,0.05s
4.24.2026 20:32:11,T0,T1,4.9ft,0.05s
4.24.2026 20:32:11,T0,T1,4.9ft,0.05s
4.24.2026 20:32:11,T0,T1,4.9ft,0.05s
4.24.2026 20:32:11,T0,T1,5.0ft,0.05s
4.24.2026 20:32:12,T0,T1,5.0ft,0.05s
4.24.2026 20:32:12,T0,T1,5.1ft,0.05s
4.24.2026 20:32:12,T0,T1,5.4ft,0.05s
4.24.2026 20:32:12,T0,T1,5.3ft,0.05s
4.24.2026 20:32:12,T0,T1,5.2ft,0.05s
4.24.2026 20:32:12,T0,T1,5.2ft,0.05s
4.24.2026 20:32:12,T0,T1,5.2ft,0.05s
4.24.2026 20:32:12,T0,T1,5.1ft,0.05s
4.24.2026 20:32:12,T0,T1,5.0ft,0.05s
4.24.2026 20:32:12,T0,T1,5.0ft,0.05s
4.24.2026 20:32:12,T0,T1,5.0ft,0.05s
4.24.2026 20:32:12,T0,T1,5.0ft,0.05s
4.24.2026 20:32:12,T0,T1,5.0ft,0.05s
4.24.2026 20:32:12,T0,T1,5.0ft,0.05s
4.24.2026 20:32:12,T0,T1,5.0ft,0.05s
4.24.2026 20:32:12,T0,T1,5.0ft,0.05s
4.24.2026 20:32:12,T0,T1,5.0ft,0.05s
4.24.2026 20:32:12,T0,T1,5.0ft,0.05s
4.24.2026 20:32:12,T0,T1,5.0ft,0.05s
4.24.2026 20:32:12,T0,T1,5.0ft,0.05s
4.24.2026 20:32:13,T0,T1,5.0ft,0.05s
4.24.2026 20:32:13,T0,T1,5.0ft,0.05s
4.24.2026 20:32:13,T0,T1,5.0ft,0.05s
4.24.2026 20:32:13,T0,T1,5.0ft,0.05s
4.24.2026 20:32:13,T0,T1,5.0ft,0.05s
4.24.2026 20:32:13,T0,T1,5.0ft,0.05s
4.24.2026 20:32:13,T0,T1,5.0ft,0.05s
4.24.2026 20:32:13,T0,T1,5.0ft,0.05s
4.24.2026 20:32:13,T0,T1,5.0ft,0.05s
4.24.2026 20:32:13,T0,T1,5.0ft,0.05s
4.24.2026 20:32:13,T0,T1,5.1ft,0.05s
4.24.2026 20:32:13,T0,T1,5.3ft,0.05s
4.24.2026 20:32:13,T0,T1,5.6ft,0.05s
4.24.2026 20:32:13,T0,T1,5.9ft,0.05s
4.24.2026 20:32:13,T0,T1,5.6ft,0.05s
4.24.2026 20:32:13,T0,T1,5.4ft,0.05s
4.24.2026 20:32:13,T0,T1,5.2ft,0.05s
4.24.2026 20:32:13,T0,T1,5.1ft,0.05s
4.24.2026 20:32:13,T0,T1,5.1ft,0.05s
4.24.2026 20:32:13,T0,T1,5.0ft,0.05s
4.24.2026 20:32:14,T0,T1,5.0ft,0.05s
4.24.2026 20:32:14,T0,T1,5.2ft,0.05s
4.24.2026 20:32:14,T0,T1,5.4ft,0.05s
4.24.2026 20:32:14,T0,T1,5.3ft,0.05s
4.24.2026 20:32:14,T0,T1,5.2ft,0.05s
4.24.2026 20:32:14,T0,T1,5.4ft,0.05s
4.24.2026 20:32:14,T0,T1,5.7ft,0.05s
4.24.2026 20:32:14,T0,T1,6.0ft,0.05s
4.24.2026 20:32:14,T0,T1,5.7ft,0.06s
4.24.2026 20:32:14,T0,T1,5.5ft,0.05s
4.24.2026 20:32:14,T0,T1,5.3ft,0.05s
4.24.2026 20:32:14,T0,T1,5.2ft,0.05s
4.24.2026 20:32:14,T0,T1,5.1ft,0.05s
4.24.2026 20:32:14,T0,T1,5.0ft,0.05s
4.24.2026 20:32:14,T0,T1,5.0ft,0.05s
4.24.2026 20:32:14,T0,T1,5.0ft,0.05s
4.24.2026 20:32:14,T0,T1,4.9ft,0.05s
4.24.2026 20:32:14,T0,T1,4.9ft,0.05s
4.24.2026 20:32:14,T0,T1,4.9ft,0.05s
4.24.2026 20:32:15,T0,T1,5.0ft,0.05s
4.24.2026 20:32:15,T0,T1,5.3ft,0.05s
4.24.2026 20:32:15,T0,T1,5.6ft,0.05s
4.24.2026 20:32:15,T0,T1,5.4ft,0.05s
4.24.2026 20:32:15,T0,T1,5.2ft,0.05s
4.24.2026 20:32:15,T0,T1,5.5ft,0.05s
4.24.2026 20:32:15,T0,T1,5.8ft,0.05s
4.24.2026 20:32:15,T0,T1,5.5ft,0.05s
4.24.2026 20:32:15,T0,T1,5.3ft,0.05s
4.24.2026 20:32:15,T0,T1,5.6ft,0.05s
4.24.2026 20:32:15,T0,T1,5.9ft,0.05s
4.24.2026 20:32:15,T0,T1,6.2ft,0.05s
4.24.2026 20:32:15,T0,T1,6.5ft,0.05s
4.24.2026 20:32:15,T0,T1,6.7ft,0.05s
4.24.2026 20:32:15,T0,T1,6.2ft,0.05s
4.24.2026 20:32:15,T0,T1,5.8ft,0.05s
4.24.2026 20:32:15,T0,T1,5.6ft,0.05s
4.24.2026 20:32:15,T0,T1,5.4ft,0.05s
4.24.2026 20:32:15,T0,T1,5.2ft,0.05s
4.24.2026 20:32:15,T0,T1,5.1ft,0.05s
4.24.2026 20:32:16,T0,T1,5.0ft,0.05s
4.24.2026 20:32:16,T0,T1,5.0ft,0.05s
4.24.2026 20:32:16,T0,T1,5.0ft,0.05s
4.24.2026 20:32:16,T0,T1,4.9ft,0.05s
4.24.2026 20:32:16,T0,T1,5.1ft,0.05s
4.24.2026 20:32:16,T0,T1,5.4ft,0.05s
4.24.2026 20:32:16,T0,T1,5.7ft,0.05s
4.24.2026 20:32:16,T0,T1,5.4ft,0.05s
4.24.2026 20:32:16,T0,T1,5.7ft,0.05s
4.24.2026 20:32:16,T0,T1,6.1ft,0.05s
4.24.2026 20:32:16,T0,T1,5.7ft,0.05s
4.24.2026 20:32:16,T0,T1,5.5ft,0.05s
4.24.2026 20:32:16,T0,T1,5.3ft,0.05s
4.24.2026 20:32:16,T0,T1,5.2ft,0.05s
4.24.2026 20:32:16,T0,T1,5.1ft,0.05s
4.24.2026 20:32:16,T0,T1,5.0ft,0.05s
4.24.2026 20:32:16,T0,T1,5.0ft,0.05s
4.24.2026 20:32:16,T0,T1,4.9ft,0.05s
4.24.2026 20:32:16,T0,T1,5.1ft,0.05s
4.24.2026 20:32:17,T0,T1,5.4ft,0.05s
4.24.2026 20:32:17,T0,T1,5.7ft,0.05s
4.24.2026 20:32:17,T0,T1,5.6ft,0.05s
4.24.2026 20:32:17,T0,T1,5.4ft,0.05s
4.24.2026 20:32:17,T0,T1,5.3ft,0.05s
4.24.2026 20:32:17,T0,T1,5.3ft,0.05s
4.24.2026 20:32:17,T0,T1,5.2ft,0.05s
4.24.2026 20:32:17,T0,T1,5.2ft,0.05s
4.24.2026 20:32:17,T0,T1,5.1ft,0.05s
4.24.2026 20:32:17,T0,T1,5.1ft,0.05s
4.24.2026 20:32:17,T0,T1,5.1ft,0.05s
4.24.2026 20:32:17,T0,T1,5.1ft,0.05s
4.24.2026 20:32:17,T0,T1,4.9ft,0.05s
4.24.2026 20:32:17,T0,T1,5.0ft,0.05s
4.24.2026 20:32:17,T0,T1,5.3ft,0.05s
4.24.2026 20:32:17,T0,T1,5.6ft,0.05s
4.24.2026 20:32:17,T0,T1,5.9ft,0.06s
4.24.2026 20:32:17,T0,T1,5.6ft,0.05s
4.24.2026 20:32:17,T0,T1,5.4ft,0.05s
4.24.2026 20:32:17,T0,T1,5.2ft,0.05s
4.24.2026 20:32:18,T0,T1,5.1ft,0.05s
4.24.2026 20:32:18,T0,T1,5.1ft,0.05s
4.24.2026 20:32:18,T0,T1,5.0ft,0.05s
4.24.2026 20:32:18,T0,T1,5.0ft,0.05s
4.24.2026 20:32:18,T0,T1,5.0ft,0.05s
4.24.2026 20:32:18,T0,T1,5.0ft,0.05s
4.24.2026 20:32:18,T0,T1,5.0ft,0.05s
4.24.2026 20:32:18,T0,T1,5.1ft,0.05s
4.24.2026 20:32:18,T0,T1,5.0ft,0.05s
4.24.2026 20:32:18,T0,T1,5.0ft,0.05s
4.24.2026 20:32:18,T0,T1,5.0ft,0.05s
4.24.2026 20:32:18,T0,T1,5.0ft,0.05s
4.24.2026 20:32:18,T0,T1,5.0ft,0.05s
4.24.2026 20:32:18,T0,T1,4.9ft,0.05s
4.24.2026 20:32:18,T0,T1,4.9ft,0.05s
4.24.2026 20:32:18,T0,T1,5.0ft,0.05s
4.24.2026 20:32:18,T0,T1,5.0ft,0.05s
4.24.2026 20:32:18,T0,T1,5.0ft,0.05s
4.24.2026 20:32:18,T0,T1,5.2ft,0.05s
4.24.2026 20:32:18,T0,T1,5.5ft,0.05s
4.24.2026 20:32:19,T0,T1,5.8ft,0.05s
4.24.2026 20:32:19,T0,T1,5.5ft,0.05s
4.24.2026 20:32:19,T0,T1,5.3ft,0.05s
4.24.2026 20:32:19,T0,T1,5.2ft,0.05s
4.24.2026 20:32:19,T0,T1,5.1ft,0.05s
4.24.2026 20:32:19,T0,T1,5.0ft,0.05s
4.24.2026 20:32:19,T0,T1,5.0ft,0.05s
4.24.2026 20:32:19,T0,T1,4.9ft,0.05s
4.24.2026 20:32:19,T0,T1,5.1ft,0.05s
4.24.2026 20:32:19,T0,T1,5.4ft,0.05s
4.24.2026 20:32:19,T0,T1,5.7ft,0.05s
4.24.2026 20:32:19,T0,T1,6.0ft,0.05s
4.24.2026 20:32:19,T0,T1,5.7ft,0.05s
4.24.2026 20:32:19,T0,T1,5.4ft,0.05s
4.24.2026 20:32:19,T0,T1,5.3ft,0.05s
4.24.2026 20:32:19,T0,T1,5.6ft,0.05s
4.24.2026 20:32:19,T0,T1,5.3ft,0.05s
4.24.2026 20:32:19,T0,T1,5.2ft,0.05s
4.24.2026 20:32:19,T0,T1,5.1ft,0.05s
4.24.2026 20:32:20,T0,T1,5.0ft,0.05s
4.24.2026 20:32:20,T0,T1,5.0ft,0.05s
4.24.2026 20:32:20,T0,T1,4.9ft,0.05s
4.24.2026 20:32:20,T0,T1,4.9ft,0.05s
4.24.2026 20:32:20,T0,T1,4.9ft,0.06s
4.24.2026 20:32:20,T0,T1,5.0ft,0.05s
4.24.2026 20:32:20,T0,T1,4.9ft,0.05s
4.24.2026 20:32:20,T0,T1,5.1ft,0.05s
4.24.2026 20:32:20,T0,T1,5.0ft,0.05s
4.24.2026 20:32:20,T0,T1,5.0ft,0.05s
4.24.2026 20:32:20,T0,T1,4.9ft,0.05s
4.24.2026 20:32:20,T0,T1,4.9ft,0.05s
4.24.2026 20:32:20,T0,T1,4.9ft,0.05s
4.24.2026 20:32:20,T0,T1,4.9ft,0.05s
4.24.2026 20:32:20,T0,T1,4.9ft,0.05s
4.24.2026 20:32:20,T0,T1,4.9ft,0.05s
4.24.2026 20:32:20,T0,T1,4.9ft,0.05s
4.24.2026 20:32:20,T0,T1,4.9ft,0.05s
4.24.2026 20:32:20,T0,T1,4.9ft,0.05s
4.24.2026 20:32:20,T0,T1,5.2ft,0.05s
4.24.2026 20:32:21,T0,T1,5.1ft,0.05s
4.24.2026 20:32:21,T0,T1,5.0ft,0.05s
4.24.2026 20:32:21,T0,T1,5.2ft,0.05s
4.24.2026 20:32:21,T0,T1,5.5ft,0.05s
4.24.2026 20:32:21,T0,T1,5.8ft,0.05s
4.24.2026 20:32:21,T0,T1,6.1ft,0.05s
4.24.2026 20:32:21,T0,T1,6.4ft,0.05s
4.24.2026 20:32:21,T0,T1,6.7ft,0.05s
4.24.2026 20:32:21,T0,T1,6.2ft,0.05s
4.24.2026 20:32:21,T0,T1,5.8ft,0.05s
4.24.2026 20:32:21,T0,T1,5.2ft,0.05s
4.24.2026 20:32:21,T0,T1,5.1ft,0.05s
4.24.2026 20:32:21,T0,T1,5.0ft,0.05s
4.24.2026 20:32:21,T0,T1,5.0ft,0.05s
4.24.2026 20:32:21,T0,T1,5.0ft,0.05s
4.24.2026 20:32:21,T0,T1,4.9ft,0.05s
4.24.2026 20:32:21,T0,T1,4.9ft,0.05s
4.24.2026 20:32:21,T0,T1,4.9ft,0.05s
4.24.2026 20:32:21,T0,T1,5.1ft,0.05s
4.24.2026 20:32:22,T0,T1,5.3ft,0.05s
4.24.2026 20:32:22,T0,T1,5.6ft,0.05s
4.24.2026 20:32:22,T0,T1,5.9ft,0.05s
4.24.2026 20:32:22,T0,T1,5.6ft,0.05s
4.24.2026 20:32:22,T0,T1,5.4ft,0.05s
4.24.2026 20:32:22,T0,T1,5.2ft,0.05s
4.24.2026 20:32:22,T0,T1,5.1ft,0.05s
4.24.2026 20:32:22,T0,T1,5.0ft,0.05s
4.24.2026 20:32:22,T0,T1,5.0ft,0.05s
4.24.2026 20:32:22,T0,T1,5.0ft,0.05s
4.24.2026 20:32:22,T0,T1,5.1ft,0.05s
4.24.2026 20:32:22,T0,T1,5.4ft,0.05s
4.24.2026 20:32:22,T0,T1,5.7ft,0.05s
4.24.2026 20:32:22,T0,T1,5.5ft,0.05s
4.24.2026 20:32:22,T0,T1,5.8ft,0.05s
4.24.2026 20:32:22,T0,T1,6.1ft,0.05s
4.24.2026 20:32:22,T0,T1,6.4ft,0.05s
4.24.2026 20:32:22,T0,T1,5.9ft,0.05s
4.24.2026 20:32:22,T0,T1,5.6ft,0.05s
4.24.2026 20:32:22,T0,T1,5.4ft,0.05s
4.24.2026 20:32:23,T0,T1,5.7ft,0.05s
4.24.2026 20:32:23,T0,T1,6.0ft,0.05s
4.24.2026 20:32:23,T0,T1,6.3ft,0.05s
4.24.2026 20:32:23,T0,T1,6.6ft,0.05s
4.24.2026 20:32:23,T0,T1,6.1ft,0.05s
4.24.2026 20:32:23,T0,T1,5.7ft,0.05s
4.24.2026 20:32:23,T0,T1,5.5ft,0.05s
4.24.2026 20:32:23,T0,T1,5.3ft,0.05s
4.24.2026 20:32:23,T0,T1,5.2ft,0.05s
4.24.2026 20:32:23,T0,T1,5.4ft,0.05s
4.24.2026 20:32:23,T0,T1,5.7ft,0.05s
4.24.2026 20:32:23,T0,T1,5.5ft,0.05s
4.24.2026 20:32:23,T0,T1,5.3ft,0.05s
4.24.2026 20:32:23,T0,T1,5.2ft,0.05s
4.24.2026 20:32:23,T0,T1,5.4ft,0.05s
4.24.2026 20:32:23,T0,T1,5.7ft,0.05s
4.24.2026 20:32:23,T0,T1,5.5ft,0.05s
4.24.2026 20:32:23,T0,T1,5.3ft,0.05s
4.24.2026 20:32:23,T0,T1,5.2ft,0.05s
4.24.2026 20:32:23,T0,T1,5.1ft,0.05s
4.24.2026 20:32:24,T0,T1,5.0ft,0.05s
4.24.2026 20:32:24,T0,T1,5.0ft,0.05s
4.24.2026 20:32:24,T0,T1,5.0ft,0.05s
4.24.2026 20:32:24,T0,T1,4.9ft,0.05s
4.24.2026 20:32:24,T0,T1,4.9ft,0.05s
4.24.2026 20:32:24,T0,T1,4.9ft,0.05s
4.24.2026 20:32:24,T0,T1,4.9ft,0.05s
4.24.2026 20:32:24,T0,T1,4.9ft,0.05s
4.24.2026 20:32:24,T0,T1,4.9ft,0.05s
4.24.2026 20:32:24,T0,T1,4.9ft,0.05s
4.24.2026 20:32:24,T0,T1,4.9ft,0.05s
4.24.2026 20:32:24,T0,T1,4.9ft,0.05s
4.24.2026 20:32:24,T0,T1,4.9ft,0.05s
4.24.2026 20:32:24,T0,T1,4.9ft,0.05s
4.24.2026 20:32:24,T0,T1,4.9ft,0.05s
4.24.2026 20:32:24,T0,T1,4.9ft,0.05s
4.24.2026 20:32:24,T0,T1,4.9ft,0.05s
4.24.2026 20:32:24,T0,T1,5.0ft,0.05s
4.24.2026 20:32:24,T0,T1,5.2ft,0.05s
4.24.2026 20:32:25,T0,T1,5.1ft,0.05s
4.24.2026 20:32:25,T0,T1,5.0ft,0.05s
4.24.2026 20:32:25,T0,T1,5.0ft,0.05s
4.24.2026 20:32:25,T0,T1,4.9ft,0.05s
4.24.2026 20:32:25,T0,T1,4.9ft,0.05s
4.24.2026 20:32:25,T0,T1,4.9ft,0.05s
4.24.2026 20:32:25,T0,T1,4.9ft,0.05s
4.24.2026 20:32:25,T0,T1,5.0ft,0.05s
4.24.2026 20:32:25,T0,T1,5.2ft,0.05s
4.24.2026 20:32:25,T0,T1,5.2ft,0.05s
4.24.2026 20:32:25,T0,T1,5.1ft,0.05s
4.24.2026 20:32:25,T0,T1,5.1ft,0.05s
4.24.2026 20:32:25,T0,T1,5.1ft,0.05s
4.24.2026 20:32:25,T0,T1,5.1ft,0.05s
4.24.2026 20:32:25,T0,T1,5.0ft,0.05s
4.24.2026 20:32:25,T0,T1,5.0ft,0.05s
4.24.2026 20:32:25,T0,T1,5.0ft,0.05s
4.24.2026 20:32:25,T0,T1,5.0ft,0.05s
4.24.2026 20:32:25,T0,T1,5.1ft,0.05s
4.24.2026 20:32:25,T0,T1,4.9ft,0.05s
4.24.2026 20:32:26,T0,T1,4.9ft,0.05s
4.24.2026 20:32:26,T0,T1,4.9ft,0.05s
4.24.2026 20:32:26,T0,T1,5.0ft,0.05s
4.24.2026 20:32:26,T0,T1,5.0ft,0.05s
4.24.2026 20:32:26,T0,T1,5.2ft,0.05s
4.24.2026 20:32:26,T0,T1,5.1ft,0.06s
4.24.2026 20:32:26,T0,T1,5.1ft,0.05s
4.24.2026 20:32:26,T0,T1,5.0ft,0.05s
4.24.2026 20:32:26,T0,T1,5.2ft,0.05s
4.24.2026 20:32:26,T0,T1,5.1ft,0.05s
4.24.2026 20:32:26,T0,T1,5.1ft,0.05s
4.24.2026 20:32:26,T0,T1,5.0ft,0.05s
4.24.2026 20:32:26,T0,T1,5.2ft,0.05s
4.24.2026 20:32:26,T0,T1,5.1ft,0.05s
4.24.2026 20:32:26,T0,T1,5.1ft,0.05s
4.24.2026 20:32:26,T0,T1,5.0ft,0.05s
4.24.2026 20:32:26,T0,T1,5.0ft,0.05s
4.24.2026 20:32:26,T0,T1,5.0ft,0.05s
4.24.2026 20:32:26,T0,T1,5.0ft,0.05s
4.24.2026 20:32:27,T0,T1,4.9ft,0.05s
4.24.2026 20:32:27,T0,T1,5.1ft,0.05s
4.24.2026 20:32:27,T0,T1,5.3ft,0.05s
4.24.2026 20:32:27,T0,T1,5.2ft,0.05s
4.24.2026 20:32:27,T0,T1,5.1ft,0.05s
4.24.2026 20:32:27,T0,T1,5.0ft,0.05s
4.24.2026 20:32:27,T0,T1,5.0ft,0.05s
4.24.2026 20:32:27,T0,T1,5.0ft,0.05s
4.24.2026 20:32:27,T0,T1,5.0ft,0.05s
4.24.2026 20:32:27,T0,T1,4.9ft,0.05s
4.24.2026 20:32:27,T0,T1,4.9ft,0.05s
4.24.2026 20:32:27,T0,T1,4.9ft,0.05s
4.24.2026 20:32:27,T0,T1,4.9ft,0.05s
4.24.2026 20:32:27,T0,T1,4.9ft,0.05s
4.24.2026 20:32:27,T0,T1,4.9ft,0.05s
4.24.2026 20:32:27,T0,T1,4.9ft,0.05s
4.24.2026 20:32:27,T0,T1,4.9ft,0.05s
4.24.2026 20:32:27,T0,T1,4.9ft,0.05s
4.24.2026 20:32:27,T0,T1,4.8ft,0.05s
