Timestamp,Tag1,Tag2,Distance_ft,Delta_s
4.19.2026 11:44:51,T0,T1,4.3ft,0.02s
4.19.2026 11:44:51,T0,T1,4.3ft,0.05s
4.19.2026 11:44:51,T0,T1,4.3ft,0.05s
4.19.2026 11:44:51,T0,T1,4.3ft,0.05s
4.19.2026 11:44:51,T0,T1,4.3ft,0.05s
4.19.2026 11:44:51,T0,T1,4.3ft,0.05s
4.19.2026 11:44:51,T0,T1,4.3ft,0.05s
4.19.2026 11:44:51,T0,T1,4.3ft,0.05s
4.19.2026 11:44:51,T0,T1,4.3ft,0.05s
4.19.2026 11:44:51,T0,T1,4.2ft,0.05s
4.19.2026 11:44:51,T0,T1,4.3ft,0.05s
4.19.2026 11:44:51,T0,T1,4.3ft,0.05s
4.19.2026 11:44:51,T0,T1,4.3ft,0.05s
4.19.2026 11:44:51,T0,T1,4.3ft,0.05s
4.19.2026 11:44:51,T0,T1,4.3ft,0.05s
4.19.2026 11:44:51,T0,T1,4.3ft,0.05s
4.19.2026 11:44:51,T0,T1,4.3ft,0.05s
4.19.2026 11:44:52,T0,T1,4.3ft,0.05s
4.19.2026 11:44:52,T0,T1,4.3ft,0.05s
4.19.2026 11:44:52,T0,T1,4.3ft,0.05s
4.19.2026 11:44:52,T0,T1,4.3ft,0.05s
4.19.2026 11:44:52,T0,T1,4.3ft,0.05s
4.19.2026 11:44:52,T0,T1,4.2ft,0.05s
4.19.2026 11:44:52,T0,T1,4.2ft,0.05s
4.19.2026 11:44:52,T0,T1,4.2ft,0.05s
4.19.2026 11:44:52,T0,T1,4.2ft,0.05s
4.19.2026 11:44:52,T0,T1,4.2ft,0.05s
4.19.2026 11:44:52,T0,T1,4.2ft,0.05s
4.19.2026 11:44:52,T0,T1,4.2ft,0.05s
4.19.2026 11:44:52,T0,T1,4.2ft,0.05s
4.19.2026 11:44:52,T0,T1,4.2ft,0.05s
4.19.2026 11:44:52,T0,T1,4.2ft,0.05s
4.19.2026 11:44:52,T0,T1,4.3ft,0.05s
4.19.2026 11:44:52,T0,T1,4.3ft,0.05s
4.19.2026 11:44:52,T0,T1,4.3ft,0.05s
4.19.2026 11:44:52,T0,T1,4.3ft,0.05s
4.19.2026 11:44:52,T0,T1,4.3ft,0.05s
4.19.2026 11:44:53,T0,T1,4.3ft,0.05s
4.19.2026 11:44:53,T0,T1,4.3ft,0.05s
4.19.2026 11:44:53,T0,T1,4.3ft,0.05s
4.19.2026 11:44:53,T0,T1,4.3ft,0.05s
4.19.2026 11:44:53,T0,T1,4.3ft,0.05s
4.19.2026 11:44:53,T0,T1,4.3ft,0.05s
4.19.2026 11:44:53,T0,T1,4.3ft,0.05s
4.19.2026 11:44:53,T0,T1,4.3ft,0.05s
4.19.2026 11:44:53,T0,T1,4.2ft,0.05s
4.19.2026 11:44:53,T0,T1,4.2ft,0.05s
4.19.2026 11:44:53,T0,T1,4.2ft,0.05s
4.19.2026 11:44:53,T0,T1,4.2ft,0.05s
4.19.2026 11:44:53,T0,T1,4.3ft,0.05s
4.19.2026 11:44:53,T0,T1,4.3ft,0.05s
4.19.2026 11:44:53,T0,T1,4.3ft,0.05s
4.19.2026 11:44:53,T0,T1,4.3ft,0.05s
4.19.2026 11:44:53,T0,T1,4.3ft,0.05s
4.19.2026 11:44:53,T0,T1,4.3ft,0.05s
4.19.2026 11:44:53,T0,T1,4.3ft,0.05s
4.19.2026 11:44:53,T0,T1,4.3ft,0.05s
4.19.2026 11:44:54,T0,T1,4.3ft,0.05s
4.19.2026 11:44:54,T0,T1,4.3ft,0.05s
4.19.2026 11:44:54,T0,T1,4.3ft,0.05s
4.19.2026 11:44:54,T0,T1,4.3ft,0.05s
4.19.2026 11:44:54,T0,T1,4.3ft,0.05s
4.19.2026 11:44:54,T0,T1,4.3ft,0.05s
4.19.2026 11:44:54,T0,T1,4.3ft,0.05s
4.19.2026 11:44:54,T0,T1,4.3ft,0.05s
4.19.2026 11:44:54,T0,T1,4.3ft,0.05s
4.19.2026 11:44:54,T0,T1,4.3ft,0.05s
4.19.2026 11:44:54,T0,T1,4.3ft,0.05s
4.19.2026 11:44:54,T0,T1,4.3ft,0.05s
4.19.2026 11:44:54,T0,T1,4.3ft,0.05s
4.19.2026 11:44:54,T0,T1,4.3ft,0.05s
4.19.2026 11:44:54,T0,T1,4.3ft,0.05s
4.19.2026 11:44:54,T0,T1,4.3ft,0.05s
4.19.2026 11:44:54,T0,T1,4.2ft,0.05s
4.19.2026 11:44:54,T0,T1,4.2ft,0.05s
4.19.2026 11:44:54,T0,T1,4.2ft,0.05s
4.19.2026 11:44:55,T0,T1,4.2ft,0.05s
4.19.2026 11:44:55,T0,T1,4.2ft,0.05s
4.19.2026 11:44:55,T0,T1,4.2ft,0.05s
4.19.2026 11:44:55,T0,T1,4.2ft,0.05s
4.19.2026 11:44:55,T0,T1,4.2ft,0.05s
4.19.2026 11:44:55,T0,T1,4.2ft,0.05s
4.19.2026 11:44:55,T0,T1,4.2ft,0.05s
4.19.2026 11:44:55,T0,T1,4.2ft,0.05s
4.19.2026 11:44:55,T0,T1,4.2ft,0.05s
4.19.2026 11:44:55,T0,T1,4.2ft,0.05s
4.19.2026 11:44:55,T0,T1,4.2ft,0.05s
4.19.2026 11:44:55,T0,T1,4.2ft,0.05s
4.19.2026 11:44:55,T0,T1,4.2ft,0.05s
4.19.2026 11:44:55,T0,T1,4.2ft,0.05s
4.19.2026 11:44:55,T0,T1,4.2ft,0.05s
4.19.2026 11:44:55,T0,T1,4.2ft,0.05s
4.19.2026 11:44:55,T0,T1,4.2ft,0.05s
4.19.2026 11:44:55,T0,T1,4.2ft,0.05s
4.19.2026 11:44:55,T0,T1,4.2ft,0.05s
4.19.2026 11:44:55,T0,T1,4.2ft,0.05s
4.19.2026 11:44:56,T0,T1,4.2ft,0.05s
